student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,prediccion,real,recomendaciones
1567,22,Male,Undergraduate,5.75,0.88,1.57,2.49,0.75,6.79,10.18,109,368,1,1,Poor,4,23.04,68.67,31.88,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario
3055,24,Other,Undergraduate,5.03,2.99,0.92,1.87,3.98,7.39,2.51,137,281,1,1,Average,2,18.52,52.88,25.05,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
700,17,Other,Postgraduate,5.83,2.92,0.0,0.13,0.0,4.0,5.12,26,246,1,1,Good,6,31.71,66.37,39.02,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Establecer rutina de sueno de minimo 7 horas diarias
1404,18,Other,Postgraduate,4.2,1.47,0.25,4.38,1.98,6.17,8.78,39,385,0,0,Poor,3,18.9,42.5,23.95,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
845,18,Other,High School,3.37,3.22,2.9,1.35,1.01,5.58,6.43,58,141,0,0,Poor,7,27.32,44.45,31.13,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Establecer rutina de sueno de minimo 7 horas diarias
1797,18,Other,Postgraduate,3.23,1.77,2.17,3.12,0.78,5.11,5.34,130,174,0,1,Good,3,21.73,44.12,24.69,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
3076,18,Other,High School,0.0,2.03,2.25,2.54,1.93,6.53,2.95,39,476,1,0,Average,8,10.99,48.08,5.94,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3653,23,Female,Postgraduate,2.39,1.13,0.64,4.04,2.08,6.22,6.51,57,492,0,0,Good,4,12.25,40.16,13.26,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2037,18,Female,Postgraduate,3.83,3.39,1.72,2.33,2.91,8.16,11.57,38,223,1,0,Good,5,29.41,48.66,33.62,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4537,25,Female,Postgraduate,3.72,1.77,3.7,0.0,0.0,6.14,9.23,11,54,0,1,Poor,7,36.62,55.36,34.92,0,1,Aumentar horas de estudio a minimo 6 horas diarias
2260,17,Other,Postgraduate,2.94,1.41,1.76,1.73,3.69,6.59,7.99,135,117,1,1,Good,4,26.78,61.23,20.88,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1437,20,Male,Undergraduate,3.61,3.26,2.2,2.18,1.13,4.0,6.81,76,245,1,1,Average,2,29.54,81.7,13.5,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
2043,20,Other,High School,4.1,3.69,0.96,4.77,0.0,6.55,9.61,12,252,1,1,Good,6,29.59,77.59,34.56,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4157,24,Female,Postgraduate,5.18,2.48,0.51,2.29,0.14,6.94,10.13,148,404,0,0,Average,2,26.17,36.32,25.8,0,0,Buscar apoyo en el servicio de bienestar universitario
4873,19,Other,Undergraduate,5.13,3.52,1.12,5.69,1.5,7.36,8.91,7,436,1,1,Average,5,30.97,59.16,31.99,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
482,20,Other,Undergraduate,3.43,4.16,0.82,5.13,3.72,4.27,12.07,113,184,1,0,Good,3,12.15,67.0,19.28,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
2853,18,Female,High School,3.05,2.47,2.62,2.3,3.86,6.67,5.54,26,386,1,1,Average,2,17.37,66.28,6.11,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2115,18,Other,Undergraduate,0.55,2.17,0.72,3.27,1.94,8.92,7.09,52,399,1,0,Poor,5,14.23,29.42,15.78,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4865,19,Other,Undergraduate,3.07,2.79,3.98,4.69,1.99,7.01,1.0,75,495,0,1,Good,1,1.52,43.72,1.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1693,17,Other,Postgraduate,3.6,2.89,1.12,3.0,0.67,5.55,10.87,74,343,0,0,Good,3,33.6,59.36,13.76,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
407,23,Female,Postgraduate,7.68,4.9,2.0,4.73,0.99,5.06,9.85,24,453,1,1,Average,4,24.14,77.07,32.09,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
441,18,Male,High School,6.58,2.19,2.76,1.62,1.9,6.56,10.8,50,264,1,0,Average,2,26.38,49.74,31.05,0,1,Buscar apoyo en el servicio de bienestar universitario
1518,20,Male,Undergraduate,4.81,2.32,3.53,2.28,2.71,5.92,5.41,76,142,0,1,Average,6,21.9,44.51,33.96,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
384,22,Other,High School,2.37,1.08,2.89,4.98,0.21,8.39,9.98,36,369,1,0,Good,5,16.11,41.53,19.79,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1124,19,Female,Undergraduate,4.15,2.86,2.42,2.92,1.34,5.88,6.21,112,463,0,1,Good,3,16.67,54.98,22.67,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1242,23,Female,High School,3.26,1.17,1.37,2.6,3.13,5.75,12.44,30,320,1,1,Poor,10,15.41,81.64,24.56,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1959,17,Other,Postgraduate,2.96,2.3,0.99,1.36,3.03,6.8,3.42,140,259,1,1,Average,3,16.84,55.14,13.09,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2496,18,Other,Undergraduate,3.51,0.16,2.94,3.21,0.0,5.26,5.03,143,316,1,0,Good,3,25.26,49.91,24.23,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
4113,25,Male,Postgraduate,3.42,3.15,2.5,3.19,0.78,7.22,3.87,3,117,0,0,Poor,6,26.68,27.33,35.01,0,1,Aumentar horas de estudio a minimo 6 horas diarias
3049,25,Male,Postgraduate,1.97,3.4,2.01,6.07,1.34,7.41,5.84,79,157,0,0,Good,7,19.04,29.35,27.37,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
246,20,Male,High School,0.68,1.3,3.88,1.23,0.03,7.29,11.17,41,206,1,0,Average,3,21.27,44.37,12.63,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
3680,18,Female,Postgraduate,1.81,3.54,2.67,1.38,1.27,8.32,8.24,91,230,1,1,Good,2,24.16,45.61,7.09,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
4230,17,Male,Undergraduate,4.38,2.41,1.74,2.74,0.0,8.34,9.9,62,210,1,0,Good,2,30.52,44.17,30.11,0,0,Buscar apoyo en el servicio de bienestar universitario
2431,16,Other,Undergraduate,4.12,1.8,2.11,0.93,2.69,5.72,10.94,28,235,0,0,Average,1,13.4,43.43,13.8,0,0,Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
2298,20,Male,High School,5.82,3.06,2.99,2.02,0.0,7.43,5.8,10,448,1,0,Average,4,29.42,46.2,32.84,0,0,Buscar apoyo en el servicio de bienestar universitario
3522,20,Male,Undergraduate,2.15,2.65,2.57,4.5,0.0,6.19,7.28,81,387,0,0,Poor,3,12.43,37.53,9.51,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1613,22,Male,High School,4.71,2.27,0.94,2.81,0.53,4.98,8.94,137,475,0,0,Good,3,25.33,45.49,30.48,0,0,Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
2387,23,Other,Undergraduate,2.61,1.68,2.39,3.49,2.01,7.31,1.82,95,484,0,1,Good,7,22.4,33.78,23.47,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1219,16,Male,High School,4.53,1.29,3.18,1.15,2.04,6.3,3.99,2,250,0,1,Good,2,26.28,57.52,30.96,0,0,Buscar apoyo en el servicio de bienestar universitario
4526,18,Male,High School,2.24,3.53,3.97,0.0,2.44,8.77,7.67,140,169,1,1,Poor,1,22.03,45.44,5.36,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
3794,16,Male,Postgraduate,0.8,2.43,2.48,0.46,3.48,6.45,3.09,73,151,1,0,Average,9,20.33,33.04,29.29,0,0,Aumentar horas de estudio a minimo 6 horas diarias
1298,21,Female,Postgraduate,2.43,2.25,1.39,0.4,2.13,7.85,4.03,144,362,1,0,Average,7,27.99,27.96,34.69,0,0,Aumentar horas de estudio a minimo 6 horas diarias
1996,24,Other,Postgraduate,5.36,2.49,1.86,3.92,1.58,6.01,6.61,54,485,1,0,Good,3,18.85,57.92,29.25,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4504,21,Male,Undergraduate,5.41,3.98,2.63,3.59,0.0,5.43,7.83,40,7,0,1,Average,2,22.96,44.99,26.17,0,0,Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
4695,19,Other,Undergraduate,3.6,2.3,2.1,6.22,0.2,8.17,5.23,18,297,1,1,Good,1,16.92,48.26,16.4,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2949,17,Other,Undergraduate,4.01,3.79,3.26,5.21,1.94,7.21,2.6,120,324,0,1,Good,2,21.3,39.34,19.3,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1603,22,Female,High School,3.22,3.11,0.86,4.43,2.75,7.24,1.26,131,76,1,0,Good,2,28.64,28.05,35.35,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2225,19,Male,Postgraduate,2.76,1.19,1.59,6.0,1.31,6.38,7.81,105,194,0,1,Good,7,22.83,59.71,26.49,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2958,18,Male,High School,0.53,1.49,1.71,4.11,1.28,6.92,8.04,117,158,1,0,Poor,10,24.81,45.69,34.26,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
301,21,Male,High School,3.78,2.76,2.03,1.89,1.09,7.64,8.57,141,275,0,1,Average,1,22.81,44.06,12.77,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
1575,22,Male,Undergraduate,4.2,2.66,1.24,3.36,2.33,5.98,5.48,103,358,1,1,Average,3,20.77,56.84,22.77,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
3624,24,Male,High School,1.09,2.3,1.21,1.42,0.7,6.86,7.3,29,475,0,0,Poor,3,15.44,41.14,6.11,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
1094,17,Other,Postgraduate,1.68,2.25,1.27,1.95,1.25,6.46,5.7,73,487,0,1,Average,6,31.65,46.57,35.96,0,1,Aumentar horas de estudio a minimo 6 horas diarias
4653,24,Female,High School,2.91,3.31,2.46,5.39,0.0,7.62,7.91,80,126,0,0,Poor,4,23.78,29.66,30.85,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2663,16,Male,High School,0.16,2.45,0.56,2.09,1.08,8.64,5.29,120,97,1,0,Poor,7,25.25,18.36,20.83,0,0,Aumentar horas de estudio a minimo 6 horas diarias
293,18,Male,High School,0.7,5.8,2.37,1.45,1.69,7.84,4.56,142,395,0,1,Good,6,27.06,29.05,15.77,0,0,Aumentar horas de estudio a minimo 6 horas diarias
1780,17,Male,Undergraduate,5.69,1.66,0.81,3.85,2.81,5.88,5.45,31,444,1,1,Good,5,23.86,69.67,28.92,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
4620,22,Male,Undergraduate,1.06,4.6,2.13,4.44,3.5,5.54,6.54,110,350,1,1,Poor,7,21.78,65.81,9.59,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1826,20,Female,Undergraduate,0.0,2.98,1.7,2.41,1.43,8.58,7.79,126,190,1,1,Average,7,30.73,51.01,19.58,0,0,Aumentar horas de estudio a minimo 6 horas diarias
2903,21,Other,Undergraduate,2.51,3.39,0.4,4.8,3.24,5.28,8.04,122,444,1,1,Average,2,7.37,63.48,1.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
37,22,Other,Undergraduate,4.14,1.13,2.7,1.8,2.53,6.08,10.81,81,184,0,0,Poor,5,24.77,48.89,29.46,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1352,25,Female,Postgraduate,4.89,1.52,1.57,4.04,0.0,6.84,5.61,124,123,1,1,Poor,4,26.85,51.19,26.83,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3767,25,Male,High School,5.68,1.71,4.03,5.18,2.8,7.3,7.46,59,372,1,0,Average,1,15.32,52.05,19.27,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1997,23,Male,Postgraduate,5.11,1.69,1.72,2.23,1.39,4.52,8.43,42,200,1,0,Good,5,21.72,67.98,20.76,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Establecer rutina de sueno de minimo 7 horas diarias
4298,24,Other,Undergraduate,3.89,2.74,1.2,1.48,1.95,6.89,11.13,121,467,1,1,Average,5,24.7,76.27,15.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso
1754,19,Male,High School,3.19,1.26,2.48,3.41,0.29,6.27,4.28,76,38,1,1,Good,5,26.59,51.35,23.11,0,0,Aumentar horas de estudio a minimo 6 horas diarias
4788,21,Female,Postgraduate,5.49,3.49,2.14,3.52,2.66,4.96,8.67,131,449,1,1,Poor,3,10.92,65.21,15.24,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
3939,21,Other,Undergraduate,3.77,3.76,1.46,1.97,1.51,6.88,9.61,43,314,0,1,Average,1,23.0,59.2,26.61,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
155,18,Female,High School,3.93,2.87,1.37,4.15,2.19,4.0,7.85,55,30,0,1,Good,7,21.22,63.22,30.16,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1752,23,Other,Undergraduate,5.38,2.05,1.53,2.84,2.26,7.45,8.2,120,373,1,0,Average,1,11.55,43.43,21.33,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4629,16,Other,Postgraduate,3.97,3.75,2.41,1.49,1.4,5.63,7.07,58,46,0,0,Poor,2,20.96,42.91,26.71,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
3844,20,Female,Postgraduate,3.42,3.29,0.84,2.51,1.16,8.95,10.83,88,388,0,1,Average,4,36.71,46.14,33.85,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
4587,17,Male,Postgraduate,4.42,3.37,0.07,2.92,0.8,7.71,5.98,77,452,1,1,Good,5,30.4,60.81,25.25,0,0,Nivel de agotamiento alto - incluir pausas y descanso
2659,18,Other,Undergraduate,2.05,2.37,3.09,3.29,4.04,7.07,6.06,49,235,0,0,Poor,4,10.23,36.85,5.48,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2169,21,Male,Postgraduate,4.67,2.0,1.37,3.83,1.39,6.54,3.18,75,301,0,0,Average,4,21.48,35.02,33.52,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
410,23,Female,Postgraduate,0.05,3.38,3.62,3.37,0.0,5.93,6.35,75,263,0,1,Good,7,19.19,61.66,1.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Establecer rutina de sueno de minimo 7 horas diarias
3669,19,Male,Postgraduate,4.54,1.01,1.83,4.61,2.39,5.23,6.94,60,246,1,1,Poor,6,7.21,57.81,24.01,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1771,23,Male,Postgraduate,3.18,3.88,3.04,1.4,1.12,7.61,6.35,35,496,0,0,Good,2,30.24,36.48,28.42,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
859,25,Female,High School,3.45,2.1,0.58,3.33,1.18,6.28,10.56,98,30,0,0,Good,3,24.55,46.78,18.85,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
875,16,Other,Undergraduate,1.86,0.0,3.59,2.02,0.27,7.63,8.51,32,363,0,0,Good,6,21.08,21.15,31.21,0,1,Aumentar horas de estudio a minimo 6 horas diarias
3322,25,Other,High School,0.71,2.59,3.51,2.21,0.65,7.9,10.0,85,477,0,0,Good,6,22.43,42.25,13.85,0,0,Aumentar horas de estudio a minimo 6 horas diarias
1301,23,Female,Postgraduate,4.72,0.71,1.66,1.6,1.18,8.18,9.3,51,308,0,1,Good,1,25.49,55.33,20.57,0,0,Buscar apoyo en el servicio de bienestar universitario
852,17,Other,Undergraduate,1.49,2.96,3.66,3.94,1.3,5.62,6.21,124,391,0,1,Average,8,18.78,52.59,25.33,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
2657,24,Female,Postgraduate,4.42,0.0,3.12,0.24,1.27,6.4,9.86,22,397,1,1,Good,2,20.26,79.49,14.42,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario
4418,20,Male,Postgraduate,1.47,3.4,1.84,2.33,1.62,7.61,5.86,97,259,1,0,Average,2,31.61,34.44,7.52,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
4117,16,Female,High School,4.64,1.81,3.44,3.82,0.5,5.83,8.08,73,125,0,0,Poor,8,17.47,28.27,35.47,0,0,Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
2148,20,Female,Postgraduate,5.35,3.44,1.68,1.71,1.54,5.27,7.91,27,96,1,0,Good,4,28.4,62.04,33.98,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Establecer rutina de sueno de minimo 7 horas diarias
547,21,Male,High School,7.65,2.93,1.92,4.53,1.78,7.17,6.21,1,373,1,0,Good,2,36.65,48.97,47.24,0,1,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2296,18,Female,High School,1.52,3.55,1.33,3.89,0.05,7.5,7.15,110,193,0,1,Average,10,30.21,38.37,34.22,0,1,Aumentar horas de estudio a minimo 6 horas diarias
811,19,Male,Postgraduate,5.76,3.03,2.09,2.81,0.8,8.55,6.82,9,391,1,1,Average,1,28.87,62.99,29.59,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario
3892,19,Other,Postgraduate,0.63,3.28,2.51,3.12,2.98,7.4,11.4,90,463,0,1,Average,10,31.46,49.16,28.1,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2166,22,Male,High School,5.89,1.79,4.0,2.54,2.89,6.25,5.02,141,437,0,1,Poor,1,20.95,47.67,24.01,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
4632,16,Other,Postgraduate,2.98,4.73,1.63,3.84,2.01,7.96,9.9,7,18,0,1,Average,9,28.66,44.1,35.7,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1136,24,Female,High School,3.88,3.98,1.85,1.23,2.06,6.69,6.79,0,58,0,1,Poor,1,22.29,41.6,20.88,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
549,23,Other,Undergraduate,4.31,2.87,2.25,4.4,2.92,5.95,3.23,131,337,0,1,Good,2,26.55,36.72,30.53,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
3352,18,Male,Undergraduate,1.81,3.13,1.84,0.93,3.48,6.82,5.93,58,454,0,1,Poor,1,16.23,51.69,7.29,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
571,18,Male,Postgraduate,5.37,2.49,1.74,2.09,2.15,5.32,6.51,111,38,1,0,Poor,1,31.84,58.67,26.94,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
3816,17,Other,Undergraduate,0.55,1.13,1.81,2.98,3.91,8.27,5.73,35,431,1,1,Average,1,1.0,67.26,1.0,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
3087,18,Other,Undergraduate,3.74,3.26,2.1,2.03,0.15,7.28,9.53,8,464,1,0,Average,1,29.34,50.92,14.99,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
3331,19,Other,Undergraduate,5.28,3.48,4.3,2.39,2.82,6.97,5.69,107,220,0,1,Average,1,32.22,42.51,26.3,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1921,16,Female,Undergraduate,4.43,0.93,2.21,2.29,0.28,4.4,8.27,30,298,1,1,Poor,7,21.12,83.31,26.18,0,0,Nivel de agotamiento alto - incluir pausas y descanso | Establecer rutina de sueno de minimo 7 horas diarias
4209,17,Female,High School,1.6,2.15,3.4,4.24,0.47,8.36,5.91,131,189,1,0,Poor,8,26.32,20.25,33.06,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
2996,18,Female,Postgraduate,1.87,0.35,1.14,3.71,0.94,8.66,3.19,139,403,0,1,Good,8,27.31,29.89,32.0,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
1931,16,Other,Postgraduate,2.53,1.95,1.66,1.89,0.59,6.87,6.53,71,151,0,0,Poor,3,24.2,24.28,24.36,0,1,Aumentar horas de estudio a minimo 6 horas diarias | Buscar apoyo en el servicio de bienestar universitario
3655,24,Male,Postgraduate,6.86,3.08,2.29,1.3,1.98,7.19,8.7,23,330,1,1,Good,5,48.74,66.4,42.51,0,1,Nivel de agotamiento alto - incluir pausas y descanso
3992,24,Male,Undergraduate,2.87,1.76,2.92,4.55,1.35,5.87,7.57,25,417,1,1,Poor,9,20.0,72.09,24.28,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Nivel de agotamiento alto - incluir pausas y descanso | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
1042,18,Male,High School,0.76,2.43,2.7,3.24,2.47,5.92,8.09,40,80,0,1,Average,8,19.63,47.95,25.85,0,0,Aumentar horas de estudio a minimo 6 horas diarias | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio | Establecer rutina de sueno de minimo 7 horas diarias
3115,25,Other,Undergraduate,5.79,0.0,1.6,2.59,3.3,6.04,5.1,41,14,0,1,Poor,1,15.26,52.63,21.11,0,0,Buscar apoyo en el servicio de bienestar universitario | Reducir redes sociales y videojuegos - invertir ese tiempo en estudio
